               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.023165,           0.0088168,           0.0075754,             0.99196,             0.91488,             0.99147,              0.8401,            0.013811,           0.0040407,           0.0045819,           0.0037036,           0.0037036,           0.0037036
                 161,            0.022798,           0.0082784,            0.009827,             0.91609,             0.96875,             0.99324,             0.82999,            0.014424,           0.0040676,           0.0046295,            0.003664,            0.003664,            0.003664
                 162,            0.022368,           0.0079785,           0.0090337,             0.94082,             0.94388,             0.99324,              0.8287,            0.014153,           0.0039993,           0.0047444,           0.0036244,           0.0036244,           0.0036244
                 163,            0.022746,           0.0082788,            0.009847,             0.93721,             0.93539,             0.99147,             0.82508,            0.015367,           0.0040464,           0.0048083,           0.0035848,           0.0035848,           0.0035848
                 164,            0.021372,           0.0088563,           0.0078517,             0.91561,             0.96315,             0.99324,             0.84374,            0.014696,           0.0039414,           0.0048267,           0.0035452,           0.0035452,           0.0035452
                 165,            0.021116,            0.007966,           0.0073173,             0.88466,                   1,             0.99147,             0.84064,            0.014037,           0.0038977,           0.0042317,           0.0035056,           0.0035056,           0.0035056
                 166,            0.020701,           0.0083328,           0.0073297,             0.89122,             0.99728,             0.98804,             0.83744,             0.01352,           0.0037604,           0.0044489,            0.003466,            0.003466,            0.003466
                 167,            0.021425,           0.0080185,           0.0081759,             0.97642,             0.92875,             0.98951,             0.85872,            0.013038,           0.0036953,           0.0045911,           0.0034264,           0.0034264,           0.0034264
                 168,            0.021706,           0.0078912,           0.0094845,             0.93668,             0.96327,             0.99041,             0.86638,            0.013327,           0.0036827,           0.0045127,           0.0033868,           0.0033868,           0.0033868
                 169,            0.022074,           0.0078633,           0.0070895,             0.97046,             0.96685,             0.99237,             0.86329,            0.013479,           0.0036735,           0.0036068,           0.0033472,           0.0033472,           0.0033472
                 170,            0.022427,           0.0088281,           0.0076473,             0.95725,             0.98861,               0.995,             0.84471,            0.013598,            0.003855,            0.003277,           0.0033076,           0.0033076,           0.0033076
                 171,            0.022839,           0.0087593,           0.0078377,             0.93138,             0.99744,               0.995,             0.84423,            0.014137,           0.0039969,            0.003704,            0.003268,            0.003268,            0.003268
                 172,            0.022747,           0.0084667,           0.0078674,             0.92836,             0.99715,               0.995,             0.83117,            0.015436,           0.0041936,           0.0040086,           0.0032284,           0.0032284,           0.0032284
                 173,            0.022912,           0.0086319,           0.0074676,             0.92673,             0.99631,             0.99217,             0.86345,            0.012932,           0.0040223,           0.0042427,           0.0031888,           0.0031888,           0.0031888
                 174,             0.02082,           0.0081514,           0.0075404,             0.92802,             0.99714,             0.99304,             0.85271,            0.013788,           0.0038987,           0.0041963,           0.0031492,           0.0031492,           0.0031492
                 175,            0.021933,           0.0076844,           0.0072358,             0.93558,                   1,               0.995,             0.85358,            0.012571,           0.0037429,           0.0033579,           0.0031096,           0.0031096,           0.0031096
                 176,             0.02088,           0.0078789,           0.0074761,             0.92715,                   1,             0.99333,             0.85799,             0.01183,            0.003717,           0.0037947,             0.00307,             0.00307,             0.00307
                 177,            0.020642,           0.0078867,             0.00744,             0.92363,                   1,             0.99125,             0.85947,            0.012583,           0.0038236,           0.0042638,           0.0030304,           0.0030304,           0.0030304
                 178,            0.022462,           0.0083595,           0.0064118,             0.92257,                   1,             0.97933,             0.82279,            0.013238,           0.0038399,           0.0053352,           0.0029908,           0.0029908,           0.0029908
                 179,            0.020163,            0.008185,           0.0070853,             0.91396,                   1,             0.98733,             0.81872,            0.013091,           0.0038712,           0.0048095,           0.0029512,           0.0029512,           0.0029512
                 180,            0.020622,           0.0080293,           0.0093618,             0.94356,             0.98895,             0.99333,             0.86152,            0.011992,           0.0037889,           0.0033968,           0.0029116,           0.0029116,           0.0029116
                 181,            0.019764,           0.0085237,           0.0071694,                   1,             0.95364,             0.99324,             0.86833,             0.01197,           0.0037362,           0.0032136,            0.002872,            0.002872,            0.002872
                 182,            0.021279,           0.0079392,           0.0076956,              0.9901,             0.91477,             0.98667,             0.84816,            0.012881,           0.0037493,           0.0035808,           0.0028324,           0.0028324,           0.0028324
                 183,            0.020927,           0.0081589,           0.0052655,             0.99572,             0.91477,             0.98667,             0.85289,            0.012301,           0.0038652,           0.0043026,           0.0027928,           0.0027928,           0.0027928
                 184,            0.020234,           0.0087755,           0.0060144,             0.89761,             0.99276,             0.98667,              0.8564,            0.011627,           0.0037806,           0.0054425,           0.0027532,           0.0027532,           0.0027532
                 185,            0.020634,            0.008111,           0.0078821,             0.94891,                   1,               0.995,             0.86286,            0.011509,           0.0036795,           0.0031382,           0.0027136,           0.0027136,           0.0027136
                 186,            0.020529,            0.007997,           0.0081165,             0.95621,             0.98836,               0.995,             0.86332,            0.012061,           0.0035965,           0.0026426,            0.002674,            0.002674,            0.002674
                 187,            0.020644,           0.0079988,           0.0058653,             0.98145,             0.98183,               0.995,             0.85192,            0.013261,           0.0036365,           0.0026458,           0.0026344,           0.0026344,           0.0026344
                 188,            0.020578,           0.0083238,           0.0063059,             0.96759,             0.98248,               0.995,             0.86961,            0.012118,           0.0034776,           0.0027028,           0.0025948,           0.0025948,           0.0025948
                 189,            0.018513,           0.0080377,           0.0080876,             0.98239,             0.99913,               0.995,             0.87553,            0.011546,           0.0034449,           0.0023893,           0.0025552,           0.0025552,           0.0025552
                 190,            0.019918,           0.0080716,           0.0046099,             0.98586,             0.99832,               0.995,              0.8701,            0.013301,           0.0035943,           0.0022543,           0.0025156,           0.0025156,           0.0025156
                 191,            0.020392,            0.007607,           0.0068731,             0.98881,             0.99976,               0.995,             0.88651,            0.012851,           0.0034191,           0.0021111,            0.002476,            0.002476,            0.002476
                 192,            0.019612,           0.0084441,           0.0064812,             0.99289,                   1,               0.995,             0.87134,            0.013045,           0.0034083,           0.0019828,           0.0024364,           0.0024364,           0.0024364
                 193,            0.020796,           0.0078898,           0.0072147,             0.99227,                   1,               0.995,             0.86428,            0.013435,           0.0034535,           0.0019835,           0.0023968,           0.0023968,           0.0023968
                 194,            0.020322,           0.0077005,           0.0065329,             0.98541,              0.9996,               0.995,             0.86914,            0.012357,           0.0034754,           0.0021214,           0.0023572,           0.0023572,           0.0023572
                 195,            0.019406,           0.0081096,           0.0050063,             0.96231,                   1,             0.99324,             0.84962,             0.01201,           0.0035679,           0.0023569,           0.0023176,           0.0023176,           0.0023176
                 196,            0.020344,           0.0082998,           0.0076304,             0.93133,             0.99635,             0.99237,             0.85539,            0.012173,           0.0034045,           0.0028813,            0.002278,            0.002278,            0.002278
                 197,             0.02012,           0.0080206,           0.0070918,             0.94632,             0.97545,              0.9898,               0.867,            0.012348,           0.0034763,           0.0030273,           0.0022384,           0.0022384,           0.0022384
                 198,            0.020327,           0.0079856,           0.0057985,             0.93627,             0.97302,             0.98907,             0.85563,            0.012266,           0.0034535,           0.0032518,           0.0021988,           0.0021988,           0.0021988
                 199,            0.019281,           0.0079714,           0.0060436,             0.94461,                   1,             0.99237,             0.86271,            0.012227,           0.0034816,           0.0029655,           0.0021592,           0.0021592,           0.0021592
                 200,            0.019194,            0.007357,           0.0067881,             0.97032,             0.99906,               0.995,             0.86006,            0.013001,           0.0033243,           0.0025515,           0.0021196,           0.0021196,           0.0021196
                 201,            0.019456,           0.0075385,           0.0062873,             0.95898,                   1,               0.995,              0.8632,            0.012593,           0.0032801,           0.0025599,             0.00208,             0.00208,             0.00208
                 202,            0.019326,           0.0070282,            0.006506,             0.95022,                   1,               0.995,             0.84679,            0.012494,           0.0033242,           0.0026433,           0.0020404,           0.0020404,           0.0020404
                 203,            0.019903,           0.0078248,           0.0048613,              0.9451,                   1,               0.995,             0.87701,            0.011913,           0.0033139,           0.0029806,           0.0020008,           0.0020008,           0.0020008
                 204,            0.019604,           0.0078644,           0.0047336,             0.94141,                   1,               0.995,             0.88313,            0.011452,           0.0034163,           0.0035815,           0.0019612,           0.0019612,           0.0019612
                 205,            0.019853,           0.0070201,           0.0066222,             0.94059,                   1,             0.99217,             0.87507,            0.011459,           0.0034812,           0.0041376,           0.0019216,           0.0019216,           0.0019216
                 206,            0.018387,           0.0080594,            0.004928,               0.943,             0.99651,             0.99109,             0.83778,            0.011848,           0.0036177,           0.0038886,            0.001882,            0.001882,            0.001882
                 207,            0.020012,            0.007667,           0.0055606,             0.95565,             0.96667,             0.98932,             0.85151,             0.01171,           0.0035795,           0.0036379,           0.0018424,           0.0018424,           0.0018424
                 208,            0.019873,           0.0081094,           0.0042366,             0.94421,              0.9656,             0.98501,             0.86463,            0.010865,           0.0034906,           0.0037515,           0.0018028,           0.0018028,           0.0018028
                 209,             0.01877,           0.0076295,           0.0050053,             0.91563,             0.96875,             0.98403,             0.86076,            0.011375,           0.0034461,             0.00409,           0.0017632,           0.0017632,           0.0017632
                 210,            0.018533,           0.0074565,           0.0051829,             0.95311,             0.96607,             0.98737,             0.87742,             0.01141,           0.0035093,           0.0044062,           0.0017236,           0.0017236,           0.0017236
                 211,            0.019203,           0.0078624,           0.0063492,             0.93873,              0.9658,              0.9843,             0.85533,            0.011484,           0.0035007,           0.0052007,            0.001684,            0.001684,            0.001684
                 212,            0.018288,           0.0083549,           0.0050049,             0.93375,             0.96617,             0.98541,             0.87383,            0.011964,           0.0035245,           0.0054429,           0.0016444,           0.0016444,           0.0016444
                 213,            0.018823,           0.0078791,           0.0052335,             0.93003,             0.96721,             0.98541,             0.86482,            0.012089,           0.0036338,           0.0057922,           0.0016048,           0.0016048,           0.0016048
                 214,            0.018477,           0.0076316,            0.012041,             0.93751,             0.96837,             0.98454,             0.87139,            0.011067,           0.0036086,           0.0049813,           0.0015652,           0.0015652,           0.0015652
                 215,            0.017904,            0.007886,           0.0042312,              0.9677,             0.96875,             0.98541,             0.87457,            0.010809,           0.0036224,           0.0042541,           0.0015256,           0.0015256,           0.0015256
                 216,            0.016886,           0.0065878,            0.007445,             0.96098,             0.96299,             0.98845,             0.87542,            0.010348,           0.0035639,            0.003554,            0.001486,            0.001486,            0.001486
                 217,            0.019027,           0.0082315,           0.0043322,             0.96771,             0.96819,             0.99041,             0.87933,            0.010582,            0.003539,           0.0032939,           0.0014464,           0.0014464,           0.0014464
                 218,            0.019123,            0.007757,           0.0036812,             0.97218,             0.96875,             0.99041,              0.8689,            0.011141,           0.0035621,           0.0030811,           0.0014068,           0.0014068,           0.0014068
                 219,            0.018297,           0.0073444,           0.0047647,             0.97342,             0.96875,             0.99128,             0.87292,            0.010855,            0.003573,           0.0029138,           0.0013672,           0.0013672,           0.0013672
                 220,            0.018838,           0.0071354,           0.0042133,             0.95935,             0.98982,               0.995,             0.87489,            0.010929,           0.0035384,           0.0027808,           0.0013276,           0.0013276,           0.0013276
                 221,            0.017789,           0.0074432,           0.0051196,             0.95991,             0.98894,               0.995,             0.87932,            0.011115,           0.0035274,           0.0027418,            0.001288,            0.001288,            0.001288
                 222,            0.018968,           0.0085279,           0.0063166,             0.96032,             0.98498,               0.995,              0.8845,            0.010629,           0.0034872,             0.00286,           0.0012484,           0.0012484,           0.0012484
                 223,            0.019091,           0.0078701,           0.0094513,             0.96071,             0.98111,               0.995,             0.89902,            0.010446,           0.0034959,           0.0029734,           0.0012088,           0.0012088,           0.0012088
                 224,            0.017667,            0.007869,           0.0056156,              0.9608,             0.98253,               0.995,             0.87589,            0.010921,           0.0035131,           0.0028988,           0.0011692,           0.0011692,           0.0011692
                 225,             0.02002,           0.0068874,           0.0058222,              0.9604,             0.99214,               0.995,              0.8964,            0.010294,           0.0034189,           0.0025358,           0.0011296,           0.0011296,           0.0011296
                 226,            0.018293,           0.0080663,           0.0062464,             0.96023,             0.99662,               0.995,             0.89254,            0.010509,           0.0033801,           0.0022682,             0.00109,             0.00109,             0.00109
                 227,            0.017762,           0.0081629,           0.0043592,             0.95987,             0.99638,               0.995,             0.89748,            0.011179,           0.0033725,           0.0023147,           0.0010504,           0.0010504,           0.0010504
                 228,            0.018291,           0.0081148,           0.0050857,             0.95878,             0.99371,               0.995,             0.87712,            0.011557,           0.0034034,            0.002451,           0.0010108,           0.0010108,           0.0010108
                 229,            0.017616,           0.0078939,            0.004672,             0.94677,             0.99612,             0.99413,              0.8979,            0.011317,           0.0033885,            0.002642,           0.0009712,           0.0009712,           0.0009712
                 230,            0.017659,           0.0078359,           0.0050774,             0.94429,             0.99664,             0.99413,             0.90647,            0.011045,           0.0033642,             0.00277,           0.0009316,           0.0009316,           0.0009316
                 231,            0.017935,           0.0079337,           0.0048052,             0.94756,             0.99677,             0.99413,              0.9023,            0.011118,           0.0033477,           0.0026286,            0.000892,            0.000892,            0.000892
                 232,            0.016875,           0.0067292,           0.0028636,             0.94913,             0.99663,             0.99413,             0.90496,            0.010743,           0.0033352,           0.0025605,           0.0008524,           0.0008524,           0.0008524
                 233,            0.019494,           0.0076431,           0.0061078,             0.95179,             0.99627,             0.99413,             0.91332,            0.010575,           0.0032959,           0.0024785,           0.0008128,           0.0008128,           0.0008128
                 234,            0.017989,           0.0073658,            0.004527,             0.95458,             0.99613,             0.99413,             0.91503,            0.010251,           0.0032443,           0.0024065,           0.0007732,           0.0007732,           0.0007732
                 235,            0.017255,           0.0074951,           0.0047715,             0.95805,             0.99632,             0.99413,              0.9083,            0.010494,           0.0032406,           0.0023615,           0.0007336,           0.0007336,           0.0007336
                 236,            0.017791,           0.0081209,           0.0053281,             0.95967,             0.99706,             0.99413,             0.89286,            0.010838,           0.0032576,           0.0022998,            0.000694,            0.000694,            0.000694
                 237,            0.017637,           0.0076952,           0.0049058,             0.95959,             0.99703,             0.99413,             0.90469,            0.010454,           0.0032107,            0.002276,           0.0006544,           0.0006544,           0.0006544
                 238,            0.018414,           0.0080329,           0.0043472,             0.96012,              0.9972,               0.995,             0.90743,            0.010694,           0.0031926,            0.002162,           0.0006148,           0.0006148,           0.0006148
                 239,            0.017962,           0.0071707,           0.0048007,              0.9633,             0.99723,               0.995,             0.90982,            0.010309,           0.0031569,           0.0019985,           0.0005752,           0.0005752,           0.0005752
                 240,            0.017692,            0.007664,           0.0044048,             0.97135,             0.99685,               0.995,             0.90862,             0.01012,            0.003122,           0.0017478,           0.0005356,           0.0005356,           0.0005356
                 241,            0.017615,           0.0076287,           0.0048667,             0.97632,             0.99645,               0.995,             0.91352,            0.010088,           0.0030976,           0.0016241,            0.000496,            0.000496,            0.000496
                 242,            0.017142,           0.0080418,           0.0044022,             0.98074,             0.99627,               0.995,             0.91582,            0.010103,           0.0030717,           0.0015447,           0.0004564,           0.0004564,           0.0004564
                 243,            0.016787,           0.0071792,           0.0038981,             0.98476,             0.99711,               0.995,             0.92014,           0.0097471,           0.0030297,           0.0014758,           0.0004168,           0.0004168,           0.0004168
                 244,            0.017346,           0.0073452,           0.0045935,             0.98353,             0.99661,               0.995,             0.91163,           0.0096472,           0.0030306,           0.0014981,           0.0003772,           0.0003772,           0.0003772
                 245,            0.017262,           0.0068794,           0.0046672,             0.98171,             0.99595,               0.995,             0.91469,           0.0096102,           0.0030325,            0.001522,           0.0003376,           0.0003376,           0.0003376
                 246,            0.017021,           0.0074429,           0.0052055,             0.98065,             0.99588,               0.995,             0.91904,           0.0094808,           0.0030157,           0.0015256,            0.000298,            0.000298,            0.000298
                 247,            0.018101,           0.0081951,           0.0070738,             0.97704,             0.99627,               0.995,             0.91858,           0.0095202,           0.0030231,           0.0015755,           0.0002584,           0.0002584,           0.0002584
                 248,            0.016502,           0.0075249,            0.003931,             0.99466,             0.97726,               0.995,             0.92345,           0.0095099,           0.0030278,           0.0016584,           0.0002188,           0.0002188,           0.0002188
                 249,            0.016715,           0.0072699,           0.0050225,             0.99482,             0.97857,               0.995,             0.91876,           0.0095343,           0.0030338,           0.0016062,           0.0001792,           0.0001792,           0.0001792
