               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  10,            0.060559,            0.017683,            0.033215,             0.30741,             0.38835,             0.31604,             0.10512,            0.050934,            0.012982,            0.027402,            0.050865,           0.0048654,           0.0048654
                  11,            0.068861,            0.017068,             0.03337,             0.32058,             0.64467,             0.47729,             0.17348,            0.050476,            0.012949,             0.02614,            0.046257,           0.0052575,           0.0052575
                  12,            0.064504,            0.018631,            0.031743,              0.3038,                0.64,             0.37561,             0.08591,            0.043334,            0.013119,            0.025017,             0.04164,           0.0056397,           0.0056397
                  13,            0.062127,            0.017782,            0.031921,             0.33163,             0.48901,             0.49299,             0.10451,            0.058178,            0.011421,            0.023643,            0.037012,            0.006012,            0.006012
                  14,            0.063514,            0.017189,            0.031848,             0.28475,             0.48698,             0.48528,             0.18443,            0.040302,            0.010775,            0.022592,            0.032374,           0.0063744,           0.0063744
                  15,            0.065064,            0.016974,            0.030216,             0.11112,             0.52747,             0.17817,            0.046077,            0.052412,            0.009776,            0.022697,            0.027727,           0.0067268,           0.0067268
                  16,            0.064489,             0.01819,             0.03154,            0.087855,              0.6044,             0.12878,            0.053953,            0.052261,            0.009222,            0.022297,            0.023069,           0.0070694,           0.0070694
                  17,             0.06611,            0.016649,             0.02947,             0.10447,             0.92857,             0.12047,            0.038673,            0.047904,           0.0086697,            0.022191,            0.018402,           0.0074021,           0.0074021
                  18,            0.066073,            0.017242,            0.028486,             0.11315,             0.58171,             0.15536,            0.052629,            0.045508,            0.008646,            0.022077,            0.013725,           0.0077249,           0.0077249
                  19,             0.05524,            0.017565,            0.029565,            0.054182,              0.5989,            0.068794,            0.030237,            0.061675,           0.0075393,             0.02186,           0.0090378,           0.0080378,           0.0080378
                  20,            0.080452,            0.013052,            0.029282,             0.10764,             0.71429,              0.1404,            0.055394,            0.043853,            0.008089,            0.021581,             0.00802,             0.00802,             0.00802
                  21,             0.06329,            0.016354,             0.02832,             0.17088,             0.85165,             0.39936,             0.18795,            0.045948,           0.0077089,             0.02164,             0.00802,             0.00802,             0.00802
                  22,            0.070319,            0.015529,            0.028327,             0.14813,             0.64645,             0.17421,            0.061762,            0.045258,           0.0077395,             0.02148,            0.007921,            0.007921,            0.007921
                  23,            0.059007,            0.016363,            0.027344,             0.20499,             0.78022,             0.36146,              0.1337,            0.037999,           0.0078493,            0.021706,            0.007822,            0.007822,            0.007822
                  24,            0.063254,            0.016209,            0.026695,             0.21232,             0.81868,             0.33891,            0.094296,            0.041034,             0.00741,            0.022034,            0.007723,            0.007723,            0.007723
                  25,            0.063372,            0.015653,            0.026356,             0.24928,             0.96154,             0.39416,             0.19095,            0.032874,           0.0077435,            0.022196,            0.007624,            0.007624,            0.007624
                  26,             0.05829,            0.013432,             0.02618,             0.22697,             0.89011,             0.32226,             0.10952,            0.036253,            0.007462,            0.022431,            0.007525,            0.007525,            0.007525
                  27,            0.053167,            0.015859,            0.027319,              0.1659,             0.73708,             0.18762,            0.093103,            0.054921,           0.0073918,            0.022922,            0.007426,            0.007426,            0.007426
                  28,            0.072062,            0.012981,            0.024101,             0.33609,             0.89011,             0.45465,             0.21016,            0.029384,           0.0073431,             0.02243,            0.007327,            0.007327,            0.007327
                  29,             0.05864,            0.013875,             0.02402,             0.17586,             0.68801,             0.24747,             0.08169,            0.045695,           0.0069701,            0.022781,            0.007228,            0.007228,            0.007228
                  30,            0.060556,            0.014057,            0.023131,             0.26236,             0.81868,             0.34909,             0.16202,            0.033813,           0.0070125,            0.022802,            0.007129,            0.007129,            0.007129
                  31,            0.049905,            0.016427,            0.025071,               0.244,             0.96154,             0.31006,             0.14208,            0.033852,           0.0072138,            0.024187,             0.00703,             0.00703,             0.00703
                  32,            0.060691,            0.014576,            0.023377,              0.2533,                   1,             0.34737,             0.15806,            0.028315,            0.007232,            0.024127,            0.006931,            0.006931,            0.006931
                  33,            0.047543,            0.015263,            0.023868,             0.23263,             0.67582,             0.26117,             0.15684,            0.029451,            0.007212,            0.024412,            0.006832,            0.006832,            0.006832
                  34,            0.051223,            0.014639,            0.020414,             0.25329,             0.81868,             0.29317,             0.15263,            0.030279,           0.0071916,            0.024911,            0.006733,            0.006733,            0.006733
                  35,            0.047842,            0.013877,            0.020464,             0.34318,             0.90531,              0.3941,             0.15562,            0.033374,            0.007145,            0.026703,            0.006634,            0.006634,            0.006634
                  36,            0.053437,            0.013222,            0.019512,             0.44884,                   1,             0.47381,             0.27242,            0.025095,           0.0069717,            0.025879,            0.006535,            0.006535,            0.006535
                  37,            0.047313,            0.013319,            0.018971,             0.25022,                   1,             0.27851,             0.14631,            0.026512,           0.0069286,            0.027215,            0.006436,            0.006436,            0.006436
                  38,            0.046474,             0.01361,            0.017619,             0.26952,             0.78789,              0.3236,             0.13388,            0.034368,           0.0067251,            0.026516,            0.006337,            0.006337,            0.006337
                  39,            0.039961,            0.012528,            0.018155,             0.24436,             0.94409,              0.2693,             0.15001,            0.026938,           0.0069859,            0.029802,            0.006238,            0.006238,            0.006238
                  40,            0.047658,            0.013229,             0.01761,             0.42025,                   1,             0.43565,             0.21556,            0.027291,           0.0068836,            0.030857,            0.006139,            0.006139,            0.006139
                  41,            0.041689,            0.012923,            0.017338,             0.24579,             0.92857,             0.29559,             0.14592,            0.029276,           0.0067378,            0.031608,             0.00604,             0.00604,             0.00604
                  42,            0.044842,            0.012214,            0.015798,             0.35131,                   1,             0.40764,             0.15186,            0.029048,           0.0066959,            0.031201,            0.005941,            0.005941,            0.005941
                  43,             0.03863,            0.014252,            0.017558,             0.22172,             0.85714,             0.27928,              0.1307,            0.028928,           0.0067699,            0.033306,            0.005842,            0.005842,            0.005842
                  44,            0.041327,            0.012134,            0.012591,             0.24736,                   1,              0.2924,             0.11929,            0.029134,           0.0067216,            0.033767,            0.005743,            0.005743,            0.005743
                  45,            0.042182,            0.012855,            0.013374,             0.34161,                   1,             0.35989,             0.20217,            0.026228,           0.0066856,            0.036862,            0.005644,            0.005644,            0.005644
                  46,            0.041995,            0.013141,            0.013771,             0.29324,             0.98665,             0.29841,             0.17087,            0.025954,           0.0066712,            0.037805,            0.005545,            0.005545,            0.005545
                  47,            0.036159,             0.01369,            0.013452,              0.1983,             0.92408,             0.23759,             0.11854,            0.030841,           0.0067628,            0.038117,            0.005446,            0.005446,            0.005446
                  48,            0.048549,            0.012885,            0.015175,             0.34688,             0.96993,             0.37178,              0.1854,            0.025651,           0.0063543,            0.037912,            0.005347,            0.005347,            0.005347
                  49,            0.041993,            0.012608,            0.012338,             0.23405,             0.90322,             0.26173,              0.1212,            0.026402,           0.0063146,            0.040473,            0.005248,            0.005248,            0.005248
                  50,            0.043003,            0.011934,            0.010932,             0.33181,              0.8754,             0.36713,             0.15842,            0.030988,            0.006172,            0.039759,            0.005149,            0.005149,            0.005149
                  51,            0.038329,            0.012298,            0.011799,             0.32877,             0.88612,             0.35102,             0.14553,            0.027241,           0.0061239,             0.04329,             0.00505,             0.00505,             0.00505
                  52,            0.042136,            0.012399,            0.010902,             0.45753,             0.88146,             0.48127,             0.29968,            0.020972,           0.0059708,             0.04451,            0.004951,            0.004951,            0.004951
                  53,            0.037619,             0.01254,            0.011049,             0.23187,             0.89011,             0.23923,             0.14383,            0.026406,           0.0062828,            0.049271,            0.004852,            0.004852,            0.004852
                  54,            0.039407,            0.011712,            0.010555,             0.36289,             0.96072,             0.37533,             0.23765,            0.019993,           0.0060665,            0.050462,            0.004753,            0.004753,            0.004753
                  55,            0.036063,             0.01264,            0.012247,             0.28664,             0.85949,             0.31549,             0.16723,            0.024278,           0.0061669,            0.052017,            0.004654,            0.004654,            0.004654
                  56,            0.041201,            0.011177,            0.011711,              0.4589,             0.92308,             0.47381,             0.21258,            0.026745,            0.006106,             0.05232,            0.004555,            0.004555,            0.004555
                  57,            0.038789,            0.012526,           0.0099481,             0.43357,             0.88343,             0.44583,             0.27977,            0.020537,           0.0060399,            0.054394,            0.004456,            0.004456,            0.004456
                  58,            0.034679,            0.010501,           0.0087214,             0.45452,             0.90984,             0.45555,             0.21528,             0.02617,           0.0060198,            0.053786,            0.004357,            0.004357,            0.004357
                  59,            0.034064,            0.012106,            0.011083,             0.39187,             0.89303,             0.42308,             0.22556,            0.024691,           0.0058768,            0.051676,            0.004258,            0.004258,            0.004258
                  60,            0.038364,            0.010781,            0.010872,             0.40348,             0.86569,             0.47168,             0.26547,            0.017984,           0.0057886,            0.049151,            0.004159,            0.004159,            0.004159
                  61,            0.034578,            0.011132,            0.010371,             0.44941,             0.91444,             0.48948,             0.23951,            0.020595,           0.0057573,            0.047718,             0.00406,             0.00406,             0.00406
                  62,            0.034123,            0.010979,           0.0073253,             0.43126,             0.89011,             0.47363,             0.26069,            0.019468,           0.0057707,            0.047897,            0.003961,            0.003961,            0.003961
                  63,            0.031223,             0.01094,            0.010893,             0.38682,             0.81598,             0.41053,             0.16175,            0.025498,           0.0058414,            0.055096,            0.003862,            0.003862,            0.003862
                  64,            0.039138,            0.011538,           0.0082657,              0.3543,             0.84868,             0.36476,             0.20263,            0.020612,           0.0057754,             0.05722,            0.003763,            0.003763,            0.003763
                  65,            0.033851,            0.011002,           0.0096939,             0.42065,             0.83381,             0.42888,             0.21451,            0.020286,           0.0057224,            0.058657,            0.003664,            0.003664,            0.003664
                  66,            0.033417,            0.010425,           0.0087463,             0.44655,             0.85789,             0.46618,             0.25837,            0.019968,           0.0058211,            0.060338,            0.003565,            0.003565,            0.003565
                  67,            0.031159,             0.01084,            0.008572,             0.36028,             0.86282,             0.38928,             0.20802,            0.020167,           0.0058194,            0.061104,            0.003466,            0.003466,            0.003466
                  68,            0.033532,             0.01109,           0.0076187,             0.47936,             0.91503,              0.4879,              0.2723,            0.018757,           0.0057402,             0.06032,            0.003367,            0.003367,            0.003367
                  69,            0.031742,            0.011041,            0.007692,             0.45708,             0.89009,              0.4821,             0.29128,            0.019971,           0.0058005,            0.061224,            0.003268,            0.003268,            0.003268
                  70,            0.031425,           0.0098505,            0.009124,             0.46357,             0.91405,              0.4821,             0.25593,            0.018935,           0.0056332,            0.060751,            0.003169,            0.003169,            0.003169
                  71,            0.030179,            0.011274,           0.0079537,             0.43417,             0.90484,             0.45532,             0.24316,            0.020402,           0.0055668,            0.060385,             0.00307,             0.00307,             0.00307
                  72,            0.031509,            0.010724,           0.0079344,             0.42523,             0.87891,             0.44539,             0.29237,            0.018434,            0.005534,            0.060509,            0.002971,            0.002971,            0.002971
                  73,            0.030106,            0.011445,           0.0076151,             0.47359,             0.89068,              0.4975,             0.30007,            0.017951,           0.0054615,            0.060342,            0.002872,            0.002872,            0.002872
                  74,            0.030106,           0.0098201,            0.006084,             0.44164,             0.88339,              0.4681,             0.28877,            0.016654,           0.0054222,            0.060089,            0.002773,            0.002773,            0.002773
                  75,            0.027924,           0.0096269,           0.0078485,             0.41705,             0.79904,             0.44341,             0.22182,            0.021662,           0.0055774,            0.062079,            0.002674,            0.002674,            0.002674
                  76,            0.030301,            0.010439,           0.0063871,             0.45331,             0.87434,              0.4821,             0.28994,            0.016115,           0.0053731,            0.062593,            0.002575,            0.002575,            0.002575
                  77,            0.029025,            0.010179,           0.0075212,             0.43679,              0.8709,             0.46627,             0.25119,            0.018913,           0.0054805,            0.063225,            0.002476,            0.002476,            0.002476
                  78,            0.029528,           0.0098971,            0.006959,             0.44836,              0.8313,             0.48921,             0.33266,            0.014349,           0.0053083,            0.065049,            0.002377,            0.002377,            0.002377
                  79,            0.028078,           0.0092842,           0.0059966,             0.41228,             0.80792,             0.45658,             0.26062,            0.019512,           0.0055974,            0.066939,            0.002278,            0.002278,            0.002278
                  80,            0.027503,            0.010169,           0.0066812,             0.44809,              0.8108,              0.4975,             0.31929,             0.01656,           0.0054851,            0.067164,            0.002179,            0.002179,            0.002179
                  81,            0.027329,           0.0096174,            0.008292,             0.44789,             0.81046,              0.4821,             0.27361,            0.016678,           0.0054378,            0.067578,             0.00208,             0.00208,             0.00208
                  82,            0.025767,            0.010576,           0.0081221,             0.43125,             0.76555,              0.4821,              0.3006,            0.016315,           0.0054374,            0.067821,            0.001981,            0.001981,            0.001981
                  83,            0.026647,            0.010376,           0.0059865,             0.43113,             0.76515,              0.4975,             0.27998,            0.018351,           0.0056191,            0.068357,            0.001882,            0.001882,            0.001882
                  84,            0.030116,           0.0094753,           0.0090112,             0.43209,             0.76833,              0.4975,             0.29697,            0.016693,           0.0055205,            0.068117,            0.001783,            0.001783,            0.001783
                  85,            0.026494,            0.010161,           0.0083512,             0.44643,             0.80558,              0.4975,             0.31754,            0.016643,           0.0056044,            0.067058,            0.001684,            0.001684,            0.001684
                  86,            0.027241,            0.010536,           0.0069389,             0.45023,             0.81608,              0.4975,             0.32653,            0.016483,           0.0055949,            0.066538,            0.001585,            0.001585,            0.001585
                  87,            0.026296,           0.0084758,           0.0062302,             0.45317,             0.87568,              0.4821,             0.26988,            0.017163,           0.0056735,            0.064607,            0.001486,            0.001486,            0.001486
                  88,            0.026746,            0.010052,            0.005575,             0.46909,             0.85705,             0.49876,             0.29477,            0.018402,           0.0057304,            0.063302,            0.001387,            0.001387,            0.001387
                  89,             0.02679,           0.0094932,           0.0060903,             0.45752,             0.85963,             0.48336,             0.28845,            0.016943,           0.0057272,            0.062607,            0.001288,            0.001288,            0.001288
                  90,            0.026268,            0.010522,           0.0094165,             0.45844,             0.86874,             0.48219,             0.27146,            0.017769,           0.0057124,            0.061428,            0.001189,            0.001189,            0.001189
                  91,            0.023805,           0.0090661,           0.0046452,               0.462,             0.86901,             0.48336,             0.29339,            0.017203,            0.005737,            0.061487,             0.00109,             0.00109,             0.00109
                  92,            0.026745,            0.010443,           0.0080682,             0.45706,             0.87275,             0.48336,             0.30309,            0.016645,           0.0056668,            0.061461,            0.000991,            0.000991,            0.000991
                  93,            0.025356,            0.010128,           0.0056304,             0.46159,             0.87056,             0.49279,             0.30836,            0.016451,           0.0056702,            0.061754,            0.000892,            0.000892,            0.000892
                  94,            0.023505,            0.011196,           0.0074691,             0.46058,             0.86648,             0.49162,               0.312,            0.016268,           0.0056675,            0.062465,            0.000793,            0.000793,            0.000793
                  95,            0.024263,           0.0097785,           0.0050811,             0.45091,             0.86733,             0.48369,             0.28238,            0.016923,            0.005619,            0.063018,            0.000694,            0.000694,            0.000694
                  96,            0.024727,           0.0093721,            0.006128,             0.44999,             0.86133,             0.48219,             0.28628,            0.016452,           0.0055884,              0.0639,            0.000595,            0.000595,            0.000595
                  97,             0.02482,           0.0098811,           0.0058554,             0.44884,             0.85552,             0.48219,             0.29403,            0.016466,           0.0055835,            0.065259,            0.000496,            0.000496,            0.000496
                  98,            0.023485,           0.0093923,           0.0067753,              0.4474,             0.85263,             0.48219,             0.28937,            0.016392,           0.0055689,            0.066083,            0.000397,            0.000397,            0.000397
                  99,            0.022388,           0.0095718,           0.0056921,             0.44526,             0.84629,             0.47381,             0.28849,            0.016109,           0.0055586,            0.067391,            0.000298,            0.000298,            0.000298
