               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.031083,            0.012143,            0.010906,             0.99494,                   1,               0.995,             0.64481,            0.018473,           0.0039821,           0.0021417,            0.006139,            0.006139,            0.006139
                  80,            0.034639,            0.011425,           0.0091466,             0.99538,                   1,               0.995,              0.7091,            0.012747,           0.0038937,           0.0022052,           0.0060895,           0.0060895,           0.0060895
                  81,            0.028594,            0.011516,            0.008814,               0.912,              0.9875,             0.98657,             0.72969,            0.016192,           0.0040622,           0.0021142,             0.00604,             0.00604,             0.00604
                  82,            0.032382,            0.012445,            0.012532,             0.99536,                   1,               0.995,             0.71926,            0.015417,           0.0040725,           0.0020734,           0.0059905,           0.0059905,           0.0059905
                  83,            0.029462,            0.011869,             0.01323,             0.90176,             0.90562,             0.97479,             0.71517,            0.016193,           0.0039831,           0.0022342,            0.005941,            0.005941,            0.005941
                  84,            0.031581,            0.011223,           0.0074099,             0.98018,                   1,             0.99378,             0.76727,            0.014351,           0.0037902,           0.0020877,           0.0058915,           0.0058915,           0.0058915
                  85,            0.030519,            0.011289,           0.0075446,             0.97096,                   1,             0.99354,             0.69038,            0.013601,           0.0038317,           0.0019077,            0.005842,            0.005842,            0.005842
                  86,            0.029274,             0.01159,           0.0088924,             0.98482,                   1,               0.995,             0.74128,            0.013718,           0.0039671,           0.0019061,           0.0057925,           0.0057925,           0.0057925
                  87,             0.02768,            0.010767,            0.011186,             0.99047,             0.99843,               0.995,             0.71671,            0.014969,           0.0036785,           0.0018837,            0.005743,            0.005743,            0.005743
                  88,            0.028815,            0.010667,           0.0066862,             0.99801,                   1,               0.995,             0.75821,            0.011648,           0.0034644,           0.0018137,           0.0056935,           0.0056935,           0.0056935
                  89,            0.026668,             0.01037,           0.0099853,             0.99732,                   1,               0.995,             0.75884,            0.012407,           0.0033991,           0.0017944,            0.005644,            0.005644,            0.005644
                  90,            0.031256,            0.011948,            0.011928,             0.99731,                   1,               0.995,             0.74968,            0.014561,           0.0034603,           0.0018195,           0.0055945,           0.0055945,           0.0055945
                  91,            0.026605,             0.01053,           0.0078031,             0.99609,                   1,               0.995,             0.74474,            0.012877,           0.0035541,           0.0018456,            0.005545,            0.005545,            0.005545
                  92,            0.029741,            0.011829,           0.0067845,             0.89619,                   1,               0.995,              0.7915,            0.012504,           0.0035073,           0.0018599,           0.0054955,           0.0054955,           0.0054955
                  93,            0.027504,            0.012247,           0.0074671,             0.99456,                   1,               0.995,             0.75444,            0.013433,           0.0035254,             0.00186,            0.005446,            0.005446,            0.005446
                  94,            0.032155,            0.012214,            0.011892,             0.99408,                   1,               0.995,             0.82681,            0.011949,           0.0033795,           0.0018787,           0.0053965,           0.0053965,           0.0053965
                  95,            0.028286,            0.010816,           0.0085403,             0.98899,             0.99721,               0.995,             0.80039,            0.015125,           0.0033279,           0.0019309,            0.005347,            0.005347,            0.005347
                  96,            0.030939,            0.012206,           0.0080604,             0.96635,             0.99746,             0.98895,              0.7848,            0.011318,           0.0031977,           0.0019278,           0.0052975,           0.0052975,           0.0052975
                  97,            0.027916,            0.012298,           0.0073057,             0.99155,             0.99745,               0.995,             0.78724,            0.013364,           0.0031491,           0.0019184,            0.005248,            0.005248,            0.005248
                  98,            0.031468,            0.011511,           0.0085555,             0.99637,                   1,               0.995,              0.8398,            0.012212,           0.0031802,            0.001869,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025352,            0.011227,           0.0071379,              0.9961,                   1,               0.995,             0.81855,            0.012693,           0.0033144,            0.001721,            0.005149,            0.005149,            0.005149
                 100,            0.027982,            0.011274,           0.0064937,             0.99634,                   1,               0.995,             0.79091,            0.011846,           0.0034673,           0.0016928,           0.0050995,           0.0050995,           0.0050995
